customer_id,month,policy_start,months_to_renewal,customer_age,vehicle_value,has_claimed,claim_processing_days,vehicle_changed,renewal_status,churn_next_month
3854,6,11/11/2020,1,44,19439,1,4.131560733,0,Renewed,1
3855,1,4/5/2020,6,55,30504,0,,1,Pending,0
3855,2,4/5/2020,5,55,30504,0,,0,Pending,0
3855,3,4/5/2020,4,55,30504,0,,0,Pending,0
3855,4,4/5/2020,3,55,30504,0,,1,Pending,0
3855,5,4/5/2020,2,55,30504,0,,0,Pending,0
3855,6,4/5/2020,1,55,30504,1,53.83241865,0,Renewed,0
3856,1,9/15/2020,6,68,38581,1,21.84262928,0,Pending,0
3856,2,9/15/2020,5,68,38581,0,,0,Pending,0
3856,3,9/15/2020,4,68,38581,0,,0,Pending,0
3856,4,9/15/2020,3,68,38581,1,25.1899572,0,Pending,0
3856,5,9/15/2020,2,68,38581,0,,0,Pending,0
3856,6,9/15/2020,1,68,38581,0,,0,Not Renewed,1
3857,1,1/15/2020,6,39,22891,0,,0,Pending,0
3857,2,1/15/2020,5,39,22891,0,,0,Pending,0
3857,3,1/15/2020,4,39,22891,0,,0,Pending,0
3857,4,1/15/2020,3,39,22891,1,100.2758121,0,Pending,0
3857,5,1/15/2020,2,39,22891,0,,0,Pending,0
3857,6,1/15/2020,1,39,22891,0,,0,Renewed,0
3858,1,8/30/2020,6,43,37679,0,,0,Pending,0
3858,2,8/30/2020,5,43,37679,0,,1,Pending,0
3858,3,8/30/2020,4,43,37679,0,,0,Pending,0
3858,4,8/30/2020,3,43,37679,0,,0,Pending,0
3858,5,8/30/2020,2,43,37679,0,,0,Pending,0
3858,6,8/30/2020,1,43,37679,0,,0,Renewed,0
3859,1,2/7/2020,6,43,45473,0,,0,Pending,0
3859,2,2/7/2020,5,43,45473,0,,0,Pending,0
3859,3,2/7/2020,4,43,45473,1,12.96662221,0,Pending,0
3859,4,2/7/2020,3,43,45473,0,,0,Pending,0
3859,5,2/7/2020,2,43,45473,1,1.0,0,Pending,0
3859,6,2/7/2020,1,43,45473,0,,0,Renewed,0
3860,1,12/6/2020,6,47,45809,0,,0,Pending,0
3860,2,12/6/2020,5,47,45809,0,,0,Pending,0
3860,3,12/6/2020,4,47,45809,0,,0,Pending,0
3860,4,12/6/2020,3,47,45809,0,,0,Pending,0
3860,5,12/6/2020,2,47,45809,0,,0,Pending,0
3860,6,12/6/2020,1,47,45809,1,24.78993653,0,Renewed,0
3861,1,5/16/2020,6,27,35135,0,,0,Pending,0
3861,2,5/16/2020,5,27,35135,0,,0,Pending,0
3861,3,5/16/2020,4,27,35135,0,,0,Pending,0
3861,4,5/16/2020,3,27,35135,0,,0,Pending,0
3861,5,5/16/2020,2,27,35135,0,,0,Pending,0
3861,6,5/16/2020,1,27,35135,1,26.20480792,0,Not Renewed,1
3862,1,5/25/2020,6,34,19634,1,28.04946698,1,Pending,0
3862,2,5/25/2020,5,34,19634,0,,1,Pending,0
3862,3,5/25/2020,4,34,19634,0,,0,Pending,0
3862,4,5/25/2020,3,34,19634,0,,0,Pending,0
3862,5,5/25/2020,2,34,19634,0,,1,Pending,0
3862,6,5/25/2020,1,34,19634,0,,0,Renewed,1
3863,1,10/1/2020,6,33,36498,1,35.17767341,0,Pending,0
3863,2,10/1/2020,5,33,36498,0,,0,Pending,0
3863,3,10/1/2020,4,33,36498,0,,0,Pending,0
3863,4,10/1/2020,3,33,36498,1,86.65870834,0,Pending,0
3863,5,10/1/2020,2,33,36498,0,,0,Pending,0
3863,6,10/1/2020,1,33,36498,1,33.82162167,0,Renewed,0
3864,1,10/4/2020,6,34,41756,1,24.99870009,0,Pending,0
3864,2,10/4/2020,5,34,41756,0,,0,Pending,0
3864,3,10/4/2020,4,34,41756,1,57.51811388,0,Pending,0
3864,4,10/4/2020,3,34,41756,0,,0,Pending,0
3864,5,10/4/2020,2,34,41756,0,,0,Pending,0
3864,6,10/4/2020,1,34,41756,1,47.23258649,0,Not Renewed,1
3865,1,9/10/2020,6,27,12009,1,20.70955478,1,Pending,0
3865,2,9/10/2020,5,27,12009,0,,1,Pending,0
3865,3,9/10/2020,4,27,12009,1,29.49876807,1,Pending,0
3865,4,9/10/2020,3,27,12009,0,,0,Pending,0
3865,5,9/10/2020,2,27,12009,0,,0,Pending,0
3865,6,9/10/2020,1,27,12009,0,,0,Renewed,1
3866,1,6/17/2020,6,65,42397,0,,0,Pending,0
3866,2,6/17/2020,5,65,42397,0,,1,Pending,0
3866,3,6/17/2020,4,65,42397,1,9.472380106,0,Pending,0
3866,4,6/17/2020,3,65,42397,0,,0,Pending,0
3866,5,6/17/2020,2,65,42397,0,,0,Pending,0
3866,6,6/17/2020,1,65,42397,0,,0,Renewed,0
3867,1,7/5/2020,6,63,35572,0,,0,Pending,0
3867,2,7/5/2020,5,63,35572,0,,1,Pending,0
3867,3,7/5/2020,4,63,35572,0,,0,Pending,0
3867,4,7/5/2020,3,63,35572,0,,0,Pending,0
3867,5,7/5/2020,2,63,35572,0,,0,Pending,0
3867,6,7/5/2020,1,63,35572,0,,0,Renewed,0
3868,1,11/16/2020,6,68,10444,0,,0,Pending,0
3868,2,11/16/2020,5,68,10444,0,,0,Pending,0
3868,3,11/16/2020,4,68,10444,0,,0,Pending,0
3868,4,11/16/2020,3,68,10444,0,,0,Pending,0
3868,5,11/16/2020,2,68,10444,1,14.98137708,0,Pending,0
3868,6,11/16/2020,1,68,10444,1,16.32945116,0,Renewed,0
3869,1,10/27/2020,6,37,36761,0,,0,Pending,0
3869,2,10/27/2020,5,37,36761,0,,0,Pending,0
3869,3,10/27/2020,4,37,36761,0,,0,Pending,0
3869,4,10/27/2020,3,37,36761,1,53.02119145,0,Pending,0
3869,5,10/27/2020,2,37,36761,0,,0,Pending,0
3869,6,10/27/2020,1,37,36761,0,,0,Renewed,1
3870,1,6/11/2020,6,66,20708,0,,0,Pending,0
3870,2,6/11/2020,5,66,20708,0,,0,Pending,0
3870,3,6/11/2020,4,66,20708,0,,0,Pending,0
3870,4,6/11/2020,3,66,20708,0,,0,Pending,0
3870,5,6/11/2020,2,66,20708,0,,0,Pending,0
3870,6,6/11/2020,1,66,20708,0,,0,Renewed,0
3871,1,3/3/2020,6,38,12830,0,,0,Pending,0
3871,2,3/3/2020,5,38,12830,1,49.67823005,1,Pending,0
3871,3,3/3/2020,4,38,12830,1,54.67269604,0,Pending,0
3871,4,3/3/2020,3,38,12830,0,,0,Pending,0
3871,5,3/3/2020,2,38,12830,1,42.9348696,0,Pending,0
3871,6,3/3/2020,1,38,12830,0,,1,Not Renewed,1
3872,1,12/27/2020,6,47,16175,0,,1,Pending,0
3872,2,12/27/2020,5,47,16175,0,,0,Pending,0
3872,3,12/27/2020,4,47,16175,0,,0,Pending,0
3872,4,12/27/2020,3,47,16175,1,36.85480708,0,Pending,0
3872,5,12/27/2020,2,47,16175,0,,0,Pending,0
3872,6,12/27/2020,1,47,16175,1,23.76105643,0,Not Renewed,1
3873,1,11/16/2020,6,62,35399,0,,0,Pending,0
3873,2,11/16/2020,5,62,35399,0,,0,Pending,0
3873,3,11/16/2020,4,62,35399,0,,0,Pending,0
3873,4,11/16/2020,3,62,35399,0,,0,Pending,0
3873,5,11/16/2020,2,62,35399,1,14.23319513,0,Pending,0
3873,6,11/16/2020,1,62,35399,1,48.55905283,0,Not Renewed,1
3874,1,3/3/2020,6,27,35662,0,,0,Pending,0
3874,2,3/3/2020,5,27,35662,1,73.44120404,1,Pending,0
3874,3,3/3/2020,4,27,35662,0,,0,Pending,0
3874,4,3/3/2020,3,27,35662,1,26.59078426,0,Pending,0
3874,5,3/3/2020,2,27,35662,0,,0,Pending,0
3874,6,3/3/2020,1,27,35662,0,,0,Renewed,1
3875,1,9/8/2020,6,47,16129,0,,0,Pending,0
3875,2,9/8/2020,5,47,16129,1,22.73602437,1,Pending,0
3875,3,9/8/2020,4,47,16129,1,26.1269692,0,Pending,0
3875,4,9/8/2020,3,47,16129,1,73.66101729,1,Pending,0
3875,5,9/8/2020,2,47,16129,0,,0,Pending,0
3875,6,9/8/2020,1,47,16129,0,,0,Not Renewed,1
3876,1,8/26/2020,6,55,34525,0,,0,Pending,0
3876,2,8/26/2020,5,55,34525,0,,0,Pending,0
3876,3,8/26/2020,4,55,34525,0,,0,Pending,0
3876,4,8/26/2020,3,55,34525,0,,0,Pending,0
3876,5,8/26/2020,2,55,34525,0,,0,Pending,0
3876,6,8/26/2020,1,55,34525,0,,0,Renewed,1
3877,1,1/8/2020,6,37,20970,0,,0,Pending,0
3877,2,1/8/2020,5,37,20970,1,36.72854395,0,Pending,0
3877,3,1/8/2020,4,37,20970,0,,0,Pending,0
3877,4,1/8/2020,3,37,20970,0,,0,Pending,0
3877,5,1/8/2020,2,37,20970,1,22.24974595,0,Pending,0
3877,6,1/8/2020,1,37,20970,0,,0,Not Renewed,1
3878,1,6/7/2020,6,63,21447,1,27.48294757,0,Pending,0
3878,2,6/7/2020,5,63,21447,1,83.1465199,0,Pending,0
3878,3,6/7/2020,4,63,21447,0,,0,Pending,0
3878,4,6/7/2020,3,63,21447,0,,0,Pending,0
3878,5,6/7/2020,2,63,21447,1,32.06637375,0,Pending,0
3878,6,6/7/2020,1,63,21447,0,,0,Renewed,0
3879,1,5/9/2020,6,28,19888,0,,1,Pending,0
3879,2,5/9/2020,5,28,19888,0,,0,Pending,0
3879,3,5/9/2020,4,28,19888,0,,0,Pending,0
3879,4,5/9/2020,3,28,19888,0,,0,Pending,0
3879,5,5/9/2020,2,28,19888,0,,0,Pending,0
3879,6,5/9/2020,1,28,19888,0,,0,Not Renewed,1
3880,1,12/24/2020,6,50,43221,0,,0,Pending,0
3880,2,12/24/2020,5,50,43221,0,,0,Pending,0
3880,3,12/24/2020,4,50,43221,1,14.31796419,0,Pending,0
3880,4,12/24/2020,3,50,43221,0,,0,Pending,0
3880,5,12/24/2020,2,50,43221,0,,0,Pending,0
3880,6,12/24/2020,1,50,43221,0,,0,Renewed,0
3881,1,2/28/2020,6,28,25106,0,,0,Pending,0
3881,2,2/28/2020,5,28,25106,1,72.64066953,0,Pending,0
3881,3,2/28/2020,4,28,25106,0,,0,Pending,0
3881,4,2/28/2020,3,28,25106,1,80.21135197,0,Pending,0
3881,5,2/28/2020,2,28,25106,0,,0,Pending,0
3881,6,2/28/2020,1,28,25106,0,,0,Renewed,0
3882,1,9/23/2020,6,41,15852,0,,0,Pending,0
3882,2,9/23/2020,5,41,15852,0,,0,Pending,0
3882,3,9/23/2020,4,41,15852,0,,0,Pending,0
3882,4,9/23/2020,3,41,15852,0,,1,Pending,0
3882,5,9/23/2020,2,41,15852,0,,1,Pending,0
3882,6,9/23/2020,1,41,15852,0,,0,Not Renewed,1
3883,1,6/9/2020,6,27,19373,0,,0,Pending,0
3883,2,6/9/2020,5,27,19373,0,,0,Pending,0
3883,3,6/9/2020,4,27,19373,0,,0,Pending,0
3883,4,6/9/2020,3,27,19373,0,,1,Pending,0
3883,5,6/9/2020,2,27,19373,1,17.3353762,0,Pending,0
3883,6,6/9/2020,1,27,19373,0,,0,Renewed,0
3884,1,1/18/2020,6,50,29126,0,,0,Pending,0
3884,2,1/18/2020,5,50,29126,1,15.17010932,0,Pending,0
3884,3,1/18/2020,4,50,29126,0,,0,Pending,0
3884,4,1/18/2020,3,50,29126,0,,1,Pending,0
3884,5,1/18/2020,2,50,29126,0,,0,Pending,0
3884,6,1/18/2020,1,50,29126,1,18.42142292,0,Renewed,0
3885,1,1/8/2020,6,31,28594,0,,0,Pending,0
3885,2,1/8/2020,5,31,28594,0,,1,Pending,0
3885,3,1/8/2020,4,31,28594,0,,0,Pending,0
3885,4,1/8/2020,3,31,28594,0,,0,Pending,0
3885,5,1/8/2020,2,31,28594,0,,0,Pending,0
3885,6,1/8/2020,1,31,28594,0,,0,Renewed,0
3886,1,1/6/2020,6,39,22118,1,33.42116354,0,Pending,0
3886,2,1/6/2020,5,39,22118,0,,0,Pending,0
3886,3,1/6/2020,4,39,22118,1,34.85659121,0,Pending,0
3886,4,1/6/2020,3,39,22118,0,,0,Pending,0
3886,5,1/6/2020,2,39,22118,0,,0,Pending,0
3886,6,1/6/2020,1,39,22118,1,31.47613831,0,Renewed,0
3887,1,8/10/2020,6,62,11786,1,76.32949259,0,Pending,0
3887,2,8/10/2020,5,62,11786,0,,0,Pending,0
3887,3,8/10/2020,4,62,11786,0,,0,Pending,0
3887,4,8/10/2020,3,62,11786,0,,1,Pending,0
3887,5,8/10/2020,2,62,11786,1,124.9771023,0,Pending,0
3887,6,8/10/2020,1,62,11786,0,,0,Not Renewed,1
3888,1,7/19/2020,6,33,49525,0,,0,Pending,0
3888,2,7/19/2020,5,33,49525,1,26.14302101,0,Pending,0
3888,3,7/19/2020,4,33,49525,0,,1,Pending,0
3888,4,7/19/2020,3,33,49525,0,,0,Pending,0
3888,5,7/19/2020,2,33,49525,0,,0,Pending,0
3888,6,7/19/2020,1,33,49525,0,,0,Renewed,0
3889,1,7/25/2020,6,46,27062,0,,0,Pending,0
3889,2,7/25/2020,5,46,27062,1,33.38476549,0,Pending,0
3889,3,7/25/2020,4,46,27062,0,,0,Pending,0
3889,4,7/25/2020,3,46,27062,0,,0,Pending,0
3889,5,7/25/2020,2,46,27062,0,,0,Pending,0
3889,6,7/25/2020,1,46,27062,0,,0,Renewed,0
3890,1,11/16/2020,6,67,49274,0,,0,Pending,0
3890,2,11/16/2020,5,67,49274,0,,0,Pending,0
3890,3,11/16/2020,4,67,49274,0,,0,Pending,0
3890,4,11/16/2020,3,67,49274,1,16.49293472,0,Pending,0
3890,5,11/16/2020,2,67,49274,0,,0,Pending,0
3890,6,11/16/2020,1,67,49274,0,,0,Renewed,0
3891,1,3/16/2020,6,40,29784,1,50.7865091,0,Pending,0
3891,2,3/16/2020,5,40,29784,0,,0,Pending,0
3891,3,3/16/2020,4,40,29784,0,,0,Pending,0
3891,4,3/16/2020,3,40,29784,1,34.07285801,0,Pending,0
3891,5,3/16/2020,2,40,29784,0,,0,Pending,0
3891,6,3/16/2020,1,40,29784,0,,0,Not Renewed,1
3892,1,12/25/2020,6,26,15324,0,,0,Pending,0
3892,2,12/25/2020,5,26,15324,1,55.37382497,0,Pending,0
3892,3,12/25/2020,4,26,15324,0,,0,Pending,0
3892,4,12/25/2020,3,26,15324,1,27.99225945,0,Pending,0
3892,5,12/25/2020,2,26,15324,1,21.67796797,0,Pending,0
3892,6,12/25/2020,1,26,15324,0,,0,Renewed,0
3893,1,8/10/2020,6,38,44468,1,28.63823863,0,Pending,0
3893,2,8/10/2020,5,38,44468,0,,0,Pending,0
3893,3,8/10/2020,4,38,44468,1,37.32186411,0,Pending,0
3893,4,8/10/2020,3,38,44468,0,,1,Pending,0
3893,5,8/10/2020,2,38,44468,0,,0,Pending,0
3893,6,8/10/2020,1,38,44468,0,,0,Renewed,1
3894,1,4/1/2020,6,29,37219,0,,0,Pending,0
3894,2,4/1/2020,5,29,37219,0,,0,Pending,0
3894,3,4/1/2020,4,29,37219,0,,0,Pending,0
3894,4,4/1/2020,3,29,37219,0,,0,Pending,0
3894,5,4/1/2020,2,29,37219,0,,0,Pending,0
3894,6,4/1/2020,1,29,37219,0,,0,Renewed,0
3895,1,1/7/2020,6,59,38075,1,10.76585129,0,Pending,0
3895,2,1/7/2020,5,59,38075,0,,0,Pending,0
3895,3,1/7/2020,4,59,38075,0,,0,Pending,0
3895,4,1/7/2020,3,59,38075,1,14.50246954,0,Pending,0
3895,5,1/7/2020,2,59,38075,0,,0,Pending,0
3895,6,1/7/2020,1,59,38075,1,27.72926824,0,Renewed,1
3896,1,9/7/2020,6,60,33904,1,52.95097231,0,Pending,0
3896,2,9/7/2020,5,60,33904,0,,0,Pending,0
3896,3,9/7/2020,4,60,33904,0,,0,Pending,0
3896,4,9/7/2020,3,60,33904,1,31.19895522,0,Pending,0
3896,5,9/7/2020,2,60,33904,1,68.60381112,0,Pending,0
3896,6,9/7/2020,1,60,33904,0,,0,Not Renewed,0
3897,1,1/2/2020,6,48,19405,0,,0,Pending,0
3897,2,1/2/2020,5,48,19405,0,,0,Pending,0
3897,3,1/2/2020,4,48,19405,0,,1,Pending,0
3897,4,1/2/2020,3,48,19405,1,70.82710183,0,Pending,0
3897,5,1/2/2020,2,48,19405,0,,1,Pending,0
3897,6,1/2/2020,1,48,19405,0,,1,Renewed,0
3898,1,10/29/2020,6,31,13655,0,,0,Pending,0
3898,2,10/29/2020,5,31,13655,0,,0,Pending,0
3898,3,10/29/2020,4,31,13655,0,,0,Pending,0
3898,4,10/29/2020,3,31,13655,0,,0,Pending,0
3898,5,10/29/2020,2,31,13655,0,,1,Pending,0
3898,6,10/29/2020,1,31,13655,1,25.24887207,0,Not Renewed,1
3899,1,12/13/2020,6,51,23447,0,,0,Pending,0
3899,2,12/13/2020,5,51,23447,0,,0,Pending,0
3899,3,12/13/2020,4,51,23447,1,29.09739481,0,Pending,0
3899,4,12/13/2020,3,51,23447,0,,0,Pending,0
3899,5,12/13/2020,2,51,23447,0,,0,Pending,0
3899,6,12/13/2020,1,51,23447,0,,0,Renewed,0
3900,1,11/25/2020,6,43,43253,0,,0,Pending,0
3900,2,11/25/2020,5,43,43253,0,,0,Pending,0
3900,3,11/25/2020,4,43,43253,0,,0,Pending,0
3900,4,11/25/2020,3,43,43253,1,23.55920776,0,Pending,0
3900,5,11/25/2020,2,43,43253,1,60.61580582,0,Pending,0
3900,6,11/25/2020,1,43,43253,0,,0,Renewed,0
3901,1,4/6/2020,6,59,16453,1,21.15411695,1,Pending,0
3901,2,4/6/2020,5,59,16453,1,19.38205522,0,Pending,0
3901,3,4/6/2020,4,59,16453,0,,0,Pending,0
3901,4,4/6/2020,3,59,16453,0,,0,Pending,0
3901,5,4/6/2020,2,59,16453,0,,0,Pending,0
3901,6,4/6/2020,1,59,16453,0,,0,Not Renewed,1
3902,1,3/16/2020,6,40,18741,0,,0,Pending,0
3902,2,3/16/2020,5,40,18741,0,,0,Pending,0
3902,3,3/16/2020,4,40,18741,0,,1,Pending,0
3902,4,3/16/2020,3,40,18741,1,14.1015625,1,Pending,0
3902,5,3/16/2020,2,40,18741,0,,0,Pending,0
3902,6,3/16/2020,1,40,18741,0,,0,Renewed,0
3903,1,10/8/2020,6,42,46609,0,,0,Pending,0
3903,2,10/8/2020,5,42,46609,0,,0,Pending,0
3903,3,10/8/2020,4,42,46609,0,,0,Pending,0
3903,4,10/8/2020,3,42,46609,1,58.64893462,0,Pending,0
3903,5,10/8/2020,2,42,46609,0,,0,Pending,0
3903,6,10/8/2020,1,42,46609,0,,0,Renewed,0
3904,1,10/16/2020,6,45,35232,0,,0,Pending,0
3904,2,10/16/2020,5,45,35232,0,,0,Pending,0
3904,3,10/16/2020,4,45,35232,0,,0,Pending,0
3904,4,10/16/2020,3,45,35232,0,,0,Pending,0
3904,5,10/16/2020,2,45,35232,1,33.29473406,0,Pending,0
3904,6,10/16/2020,1,45,35232,0,,0,Renewed,0
3905,1,6/13/2020,6,35,26924,1,20.69067407,0,Pending,0
3905,2,6/13/2020,5,35,26924,1,62.08321552,0,Pending,0
3905,3,6/13/2020,4,35,26924,0,,0,Pending,0
3905,4,6/13/2020,3,35,26924,0,,1,Pending,0
3905,5,6/13/2020,2,35,26924,0,,0,Pending,0
3905,6,6/13/2020,1,35,26924,0,,0,Not Renewed,1
3906,1,4/9/2020,6,44,43971,0,,0,Pending,0
3906,2,4/9/2020,5,44,43971,0,,0,Pending,0
3906,3,4/9/2020,4,44,43971,0,,0,Pending,0
3906,4,4/9/2020,3,44,43971,0,,0,Pending,0
3906,5,4/9/2020,2,44,43971,0,,0,Pending,0
3906,6,4/9/2020,1,44,43971,0,,0,Renewed,0
3907,1,4/26/2020,6,51,19228,1,23.6364957,0,Pending,0
3907,2,4/26/2020,5,51,19228,0,,1,Pending,0
3907,3,4/26/2020,4,51,19228,0,,0,Pending,0
3907,4,4/26/2020,3,51,19228,0,,1,Pending,0
3907,5,4/26/2020,2,51,19228,0,,0,Pending,0
3907,6,4/26/2020,1,51,19228,0,,0,Renewed,1
3908,1,6/24/2020,6,48,15213,0,,1,Pending,0
3908,2,6/24/2020,5,48,15213,0,,0,Pending,0
3908,3,6/24/2020,4,48,15213,0,,0,Pending,0
3908,4,6/24/2020,3,48,15213,0,,0,Pending,0
3908,5,6/24/2020,2,48,15213,0,,0,Pending,0
3908,6,6/24/2020,1,48,15213,0,,0,Renewed,1
3909,1,1/22/2020,6,35,18720,1,25.63287423,0,Pending,0
3909,2,1/22/2020,5,35,18720,0,,0,Pending,0
3909,3,1/22/2020,4,35,18720,0,,0,Pending,0
3909,4,1/22/2020,3,35,18720,0,,0,Pending,0
3909,5,1/22/2020,2,35,18720,1,34.88821635,0,Pending,0
3909,6,1/22/2020,1,35,18720,0,,0,Renewed,1
3910,1,10/22/2020,6,67,30792,0,,0,Pending,0
3910,2,10/22/2020,5,67,30792,0,,0,Pending,0
3910,3,10/22/2020,4,67,30792,1,14.36522577,0,Pending,0
3910,4,10/22/2020,3,67,30792,0,,0,Pending,0
3910,5,10/22/2020,2,67,30792,0,,0,Pending,0
3910,6,10/22/2020,1,67,30792,1,21.92748388,0,Not Renewed,1
3911,1,12/1/2020,6,61,30777,1,32.34923974,0,Pending,0
3911,2,12/1/2020,5,61,30777,1,71.74359374,0,Pending,0
3911,3,12/1/2020,4,61,30777,0,,0,Pending,0
3911,4,12/1/2020,3,61,30777,0,,0,Pending,0
3911,5,12/1/2020,2,61,30777,0,,0,Pending,0
3911,6,12/1/2020,1,61,30777,0,,0,Not Renewed,1
3912,1,5/1/2020,6,27,27652,0,,0,Pending,0
3912,2,5/1/2020,5,27,27652,0,,0,Pending,0
3912,3,5/1/2020,4,27,27652,0,,1,Pending,0
3912,4,5/1/2020,3,27,27652,0,,0,Pending,0
3912,5,5/1/2020,2,27,27652,0,,0,Pending,0
3912,6,5/1/2020,1,27,27652,1,43.34510246,1,Renewed,1
3913,1,2/6/2020,6,53,32112,0,,0,Pending,0
3913,2,2/6/2020,5,53,32112,0,,0,Pending,0
3913,3,2/6/2020,4,53,32112,0,,0,Pending,0
3913,4,2/6/2020,3,53,32112,0,,0,Pending,0
3913,5,2/6/2020,2,53,32112,0,,0,Pending,0
3913,6,2/6/2020,1,53,32112,0,,0,Renewed,0
3914,1,12/17/2020,6,65,23540,1,43.09323038,0,Pending,0
3914,2,12/17/2020,5,65,23540,0,,0,Pending,0
3914,3,12/17/2020,4,65,23540,0,,0,Pending,0
3914,4,12/17/2020,3,65,23540,0,,0,Pending,0
3914,5,12/17/2020,2,65,23540,1,27.4358461,0,Pending,0
3914,6,12/17/2020,1,65,23540,1,41.38555702,0,Renewed,1
3915,1,7/31/2020,6,46,14657,1,28.72665276,0,Pending,0
3915,2,7/31/2020,5,46,14657,0,,0,Pending,0
3915,3,7/31/2020,4,46,14657,0,,0,Pending,0
3915,4,7/31/2020,3,46,14657,0,,1,Pending,0
3915,5,7/31/2020,2,46,14657,0,,0,Pending,0
3915,6,7/31/2020,1,46,14657,0,,0,Renewed,1
3916,1,9/16/2020,6,51,20363,0,,0,Pending,0
3916,2,9/16/2020,5,51,20363,0,,0,Pending,0
3916,3,9/16/2020,4,51,20363,0,,0,Pending,0
3916,4,9/16/2020,3,51,20363,1,25.82437584,0,Pending,0
3916,5,9/16/2020,2,51,20363,0,,0,Pending,0
3916,6,9/16/2020,1,51,20363,1,61.65542915,0,Not Renewed,1
3917,1,12/6/2020,6,68,38387,0,,0,Pending,0
3917,2,12/6/2020,5,68,38387,0,,0,Pending,0
3917,3,12/6/2020,4,68,38387,0,,0,Pending,0
3917,4,12/6/2020,3,68,38387,0,,0,Pending,0
3917,5,12/6/2020,2,68,38387,0,,0,Pending,0
3917,6,12/6/2020,1,68,38387,0,,0,Renewed,0
3918,1,2/25/2020,6,52,28789,0,,0,Pending,0
3918,2,2/25/2020,5,52,28789,0,,1,Pending,0
3918,3,2/25/2020,4,52,28789,0,,0,Pending,0
3918,4,2/25/2020,3,52,28789,1,12.49840396,0,Pending,0
3918,5,2/25/2020,2,52,28789,0,,0,Pending,0
3918,6,2/25/2020,1,52,28789,1,67.54266137,0,Not Renewed,1
3919,1,7/22/2020,6,67,12371,0,,0,Pending,0
3919,2,7/22/2020,5,67,12371,0,,0,Pending,0
3919,3,7/22/2020,4,67,12371,0,,0,Pending,0
3919,4,7/22/2020,3,67,12371,0,,0,Pending,0
3919,5,7/22/2020,2,67,12371,0,,0,Pending,0
3919,6,7/22/2020,1,67,12371,0,,0,Renewed,0
3920,1,4/7/2020,6,26,17825,1,19.15321474,0,Pending,0
3920,2,4/7/2020,5,26,17825,0,,1,Pending,0
3920,3,4/7/2020,4,26,17825,0,,0,Pending,0
3920,4,4/7/2020,3,26,17825,0,,0,Pending,0
3920,5,4/7/2020,2,26,17825,0,,0,Pending,0
3920,6,4/7/2020,1,26,17825,0,,0,Renewed,0
3921,1,12/11/2020,6,61,13494,1,49.31590422,0,Pending,0
3921,2,12/11/2020,5,61,13494,0,,0,Pending,0
3921,3,12/11/2020,4,61,13494,0,,0,Pending,0
3921,4,12/11/2020,3,61,13494,0,,0,Pending,0
3921,5,12/11/2020,2,61,13494,1,23.63939316,0,Pending,0
3921,6,12/11/2020,1,61,13494,1,22.77737257,0,Not Renewed,1
3922,1,5/20/2020,6,54,19434,0,,0,Pending,0
3922,2,5/20/2020,5,54,19434,0,,1,Pending,0
3922,3,5/20/2020,4,54,19434,0,,0,Pending,0
3922,4,5/20/2020,3,54,19434,0,,0,Pending,0
3922,5,5/20/2020,2,54,19434,0,,0,Pending,0
3922,6,5/20/2020,1,54,19434,0,,0,Renewed,0
3923,1,10/17/2020,6,53,27284,0,,0,Pending,0
3923,2,10/17/2020,5,53,27284,0,,1,Pending,0
3923,3,10/17/2020,4,53,27284,0,,0,Pending,0
3923,4,10/17/2020,3,53,27284,0,,0,Pending,0
3923,5,10/17/2020,2,53,27284,0,,0,Pending,0
3923,6,10/17/2020,1,53,27284,1,12.65579739,0,Not Renewed,0
3924,1,1/6/2020,6,51,11196,0,,0,Pending,0
3924,2,1/6/2020,5,51,11196,0,,1,Pending,0
3924,3,1/6/2020,4,51,11196,0,,1,Pending,0
3924,4,1/6/2020,3,51,11196,1,118.2543461,0,Pending,0
3924,5,1/6/2020,2,51,11196,0,,0,Pending,0
3924,6,1/6/2020,1,51,11196,0,,0,Renewed,0
3925,1,1/9/2020,6,44,45205,0,,0,Pending,0
3925,2,1/9/2020,5,44,45205,0,,0,Pending,0
3925,3,1/9/2020,4,44,45205,0,,0,Pending,0
3925,4,1/9/2020,3,44,45205,0,,1,Pending,0
3925,5,1/9/2020,2,44,45205,0,,0,Pending,0
3925,6,1/9/2020,1,44,45205,0,,0,Renewed,0
3926,1,2/20/2020,6,55,49610,0,,0,Pending,0
3926,2,2/20/2020,5,55,49610,0,,1,Pending,0
3926,3,2/20/2020,4,55,49610,0,,0,Pending,0
3926,4,2/20/2020,3,55,49610,0,,0,Pending,0
3926,5,2/20/2020,2,55,49610,0,,0,Pending,0
3926,6,2/20/2020,1,55,49610,0,,0,Not Renewed,1
3927,1,10/13/2020,6,65,23091,1,95.91794658,0,Pending,0
3927,2,10/13/2020,5,65,23091,1,78.07607659,0,Pending,0
3927,3,10/13/2020,4,65,23091,1,51.8253091,0,Pending,0
3927,4,10/13/2020,3,65,23091,0,,0,Pending,0
3927,5,10/13/2020,2,65,23091,0,,0,Pending,0
3927,6,10/13/2020,1,65,23091,1,50.04856234,0,Not Renewed,1
3928,1,10/27/2020,6,68,43115,0,,0,Pending,0
3928,2,10/27/2020,5,68,43115,0,,0,Pending,0
3928,3,10/27/2020,4,68,43115,1,22.82424474,0,Pending,0
